-0.093719,0.0052015,0.09058,0.10126,-0.076139,-0.020515,0.027757,0.04289,-0.0099875,-0.051062,0.067199,0.0010936,-0.023038,-0.041581,-0.017672,0.020113,0.051101,-0.054954,0.05745,0.033435,0.13856,0.064731,-0.070167,-0.053558,0.096816,0.020899,0.036703,-0.087084,0.016477,0.013293,-0.048068,-0.057013,0.10017,-0.01499,0.12124,0.10598,0.094585,0.0030561,-0.023886,0.059708,0.12042,0.090974,0.053358,0.052002,-0.032001,0.059146,0.0085867,-0.036414,-0.068985,-0.0026348,0.007091,0.08619,0.12924,-0.0025462,-0.076174,0.021748,0.028119,-0.011251,0.042601,0.0071853,-0.063117,-0.10886,0.024185,0.047228,0.010361,0.10115,-0.10405,-0.093024,0.07924,-0.1388,-0.045787,0.081113,-0.10232,0.013418,0.068293,-0.018361,0.10998,-0.013251,0.078402,-0.14559,-0.02459,-0.13213,0.034275,0.047673
0.1122,-0.13908,-0.094639,-0.019415,-0.059986,0.027586,0.066601,0.0056533,-0.076382,0.093461,0.061788,0.05996,0.079393,-0.082821,-0.059554,-0.085172,-0.07693,0.081311,-0.050354,-0.090691,0.032453,0.083205,-0.057209,-0.10428,0.05905,0.15423,0.016464,-0.075299,-0.099716,0.063494,-0.018459,0.10761,0.083833,0.069992,0.18944,0.083781,0.0068493,-0.11493,0.036999,-0.084404,0.035124,-0.099556,0.068235,-0.036081,-0.093447,0.064642,0.061607,-0.04776,-0.0053374,0.11842,0.054538,0.16074,-0.078559,-0.037697,-0.066824,0.0067563,0.029242,0.053951,-0.11458,0.081118,0.020302,0.080518,-0.020771,-0.053539,0.054492,-0.013176,-0.091087,-0.059817,0.019379,-0.13128,0.076002,-0.096298,-0.0056303,0.04931,0.020454,-0.063338,0.024943,0.073339,0.05335,-0.030898,-0.11179,0.09159,-0.13474,0.014937
-0.12836,0.051135,0.0047993,0.04864,0.025074,0.020537,0.026538,-0.10489,0.12023,-0.054531,-0.089441,-0.10903,-0.092487,-0.041273,0.056895,-0.0045742,-0.044975,0.032883,0.053028,0.010321,0.080979,0.13763,0.050593,-0.05227,-0.15465,-0.16967,-0.087907,-0.025324,-0.061508,-0.15047,0.10298,0.14578,-0.075626,-0.07023,-0.11508,-0.034223,0.059582,0.096256,0.095659,-0.094697,-0.069622,0.013536,0.073504,0.17114,0.17532,0.018791,0.094366,0.014736,-0.072416,-0.0096353,0.16624,-0.15358,0.068228,-0.022615,-0.018867,0.050692,-0.0053278,0.053127,-0.059385,0.078619,-0.13487,0.025705,0.11772,0.047539,0.051461,-0.027549,0.0019619,-0.077613,-0.10713,0.10802,-0.014893,0.072061,-0.10231,-0.083778,0.091585,0.060798,0.21425,0.0094113,-0.11309,0.031245,0.09612,-0.15377,0.006723,0.048209
0.14486,-0.094503,-0.081297,0.03103,0.15344,0.023674,-0.085427,-0.022953,-0.028002,0.091592,0.061038,-0.0082345,0.03653,0.0029593,0.05935,0.10862,0.11793,0.11944,0.086634,-0.063737,-0.029876,-0.14838,-0.11619,0.092383,-0.013725,0.10101,0.13578,-0.12398,-0.10684,0.096642,-0.0056895,0.048127,-0.088237,-0.11257,0.040681,-0.045159,-0.092108,0.073614,0.10879,-0.035299,0.069659,0.030061,-0.068947,-0.01042,-0.063657,0.1575,0.01191,-0.046683,-7.6881e-05,-0.01017,-0.077103,-0.069562,-0.21551,-0.093396,-0.1217,-0.10756,0.17348,0.0052581,0.0046162,-0.035457,0.1749,0.0090099,-0.13859,0.0883,-0.07204,0.00088378,0.0079602,-0.073339,-0.025242,0.0558,-0.08933,-0.10571,0.098153,0.0084005,0.14797,0.13525,-0.080889,0.044695,-0.065923,-0.049066,0.099467,0.053626,0.01964,0.033126
-0.074198,0.045856,-0.060283,-0.050471,0.02531,-0.034244,-0.051774,-0.024564,0.077867,0.048018,-0.012992,0.093308,-0.080026,-0.025411,-0.022186,0.059623,0.012507,-0.12734,0.056541,-0.10897,-0.095181,-0.06782,-0.098492,0.087968,-0.029856,-0.090573,-0.07314,0.093656,-0.086213,-0.053927,-0.096653,-0.11199,0.072769,-0.11816,0.0031163,-0.035104,-0.041772,0.12067,-0.065838,-0.018495,0.020009,-0.085289,0.14309,-0.084485,-0.036591,0.016634,-0.08777,0.077854,-0.0019902,-0.069806,-0.077202,0.099766,-0.063412,-0.067008,0.11705,-0.0032312,-0.0065297,-0.036495,0.016178,-0.09424,0.12424,-0.070793,0.1181,-0.1185,-0.013348,0.066871,-0.042293,0.11629,0.07365,-0.02737,0.019255,-0.032719,0.0062963,0.05798,-0.10588,0.071406,-0.015106,0.10039,0.070508,0.13339,-0.070548,-0.056436,0.14437,-0.035362
0.045684,0.051416,-0.038508,-0.056798,-0.12313,-0.065958,-0.022952,-0.092571,-0.071995,0.0011666,0.033106,0.0039653,0.11965,0.11363,0.092288,0.071558,0.12268,0.028399,-0.061161,0.073774,0.084353,0.025938,-0.025069,-0.078307,0.048466,0.043346,0.0035333,-0.0023124,-0.032243,-0.13624,-0.03453,0.025446,0.13803,-0.089112,0.076955,0.11448,-0.0047584,0.11934,-0.093708,-0.010886,0.078472,0.14881,0.090668,0.0054436,0.0043717,-0.056005,-0.025278,-0.035892,-0.090323,0.031527,-0.092899,0.065192,0.11749,0.05819,0.017331,0.12115,-0.055894,-0.069817,-0.10827,-0.0051379,-0.082752,-0.10898,0.19526,-0.11526,-0.0053207,0.04707,0.084619,0.016587,0.1202,0.01967,-0.12708,0.086988,-0.082214,-0.037718,-0.11213,-0.024036,-0.04622,-0.11206,0.08126,0.14352,-0.063244,-0.11095,-0.067909,0.05295
-6.8146e-06,-0.083,-0.070375,0.13421,-0.027433,0.11265,0.088866,-0.10066,-0.067551,-0.020809,-0.012612,0.023869,-0.085835,0.087669,-0.052445,-0.076549,0.03367,0.12021,-0.083882,-0.013261,-0.073962,0.079681,0.12074,0.081186,-0.0048879,-0.078067,-0.072028,0.11356,0.11946,-0.10666,0.065302,0.08984,-0.032268,-0.060431,-0.066117,0.079655,-0.082778,0.054332,0.077197,-0.084669,-0.077643,-0.020472,-0.095121,0.062576,0.089379,-0.088052,0.13302,0.0406,0.019678,-0.018109,0.038356,-0.027383,0.016933,-0.031958,0.02254,0.099779,0.11048,-0.068717,-0.087246,0.11554,-0.053936,0.095886,-0.031752,-0.093453,0.00070232,-0.10216,-0.076167,0.08187,-0.03309,-0.024188,0.042936,0.11556,-0.041856,-0.03725,0.10676,0.10885,0.18278,0.058527,0.086818,-0.09451,-0.076207,0.047727,-0.06329,-0.0016074
0.047233,-0.019108,0.083211,0.061801,-0.10369,-0.068441,0.071126,-0.073599,0.029292,-0.0134,0.13653,0.091803,-0.071464,-0.016882,0.049913,0.045084,-0.054085,0.033669,-0.03017,0.071689,-0.08445,-0.049574,-0.049128,0.027809,-0.12075,-0.052919,-0.12138,0.051175,-0.012858,0.015592,0.088645,-0.0041941,0.06039,-0.044303,0.081474,0.015618,0.066254,0.045354,-0.12544,0.066331,-0.10049,0.042322,0.060706,0.015785,0.090975,-0.013403,-0.0021854,0.015064,0.016092,-0.048018,-0.087822,-0.015606,0.031045,-0.098713,-0.027469,-0.083325,0.10723,-0.057774,-0.086256,-0.012218,-0.10313,-0.0095579,0.09405,0.0078721,0.086227,0.063601,-0.044982,0.09304,0.078635,-0.15703,0.17148,0.12772,-0.060994,-0.032794,-0.007552,0.016693,0.068832,0.05704,-0.060477,-0.0012039,0.063852,0.098562,-0.094249,0.023707
0.12536,-0.018933,0.038589,0.013612,-0.14474,-0.12771,0.084908,-0.01582,0.064426,0.03719,-0.10511,-0.051908,0.056009,0.082593,-0.008112,-0.10624,0.050814,0.0011065,-0.024401,-0.02579,0.069486,0.12942,0.14374,-0.11257,-0.078141,0.020081,-0.019263,0.011112,-0.087897,-0.10576,0.052241,0.021312,0.12832,-0.052767,-0.079363,0.020219,0.014218,-0.0013252,-0.033011,-0.030529,0.08071,-0.11025,-0.094831,0.13689,0.1095,0.037406,-0.031074,-0.099166,-0.080164,-0.040567,0.086832,-0.073968,-0.01831,0.093966,0.16145,0.07648,-0.12814,0.14363,-0.133,0.015328,-0.12437,0.079403,0.050486,0.040493,-0.023049,-0.020884,0.094226,-0.023429,0.086279,0.007259,-0.082514,0.12318,0.047881,0.12309,0.047897,0.033962,-0.11196,-0.068863,-0.095596,0.19347,0.05701,-0.088444,-0.08802,-0.054121
-0.032051,0.064414,-0.11062,0.081942,0.015524,0.091759,-0.07061,0.040086,-0.04478,-0.087058,0.084714,-0.066843,-0.072551,-0.083119,0.10146,0.060227,-0.066052,0.023409,-0.056046,-0.049277,0.065151,-0.013164,-0.058994,-0.042819,0.089957,0.080708,-0.070106,-0.089416,-0.040944,-0.10386,-0.0060777,-0.026562,-0.074289,-0.05787,-0.056623,-0.097335,0.024382,-0.020332,0.053808,0.011892,0.010001,0.060328,-0.078458,-0.028302,-0.10877,0.0098196,0.045671,0.054286,-0.037551,-0.012341,0.07853,0.11528,-0.074151,0.084218,0.063472,-0.044565,-0.059818,0.010201,-0.041298,-0.056307,0.036085,0.058128,-0.089835,0.028008,-0.0099974,-0.11817,-0.068992,0.086,0.043768,0.024783,0.11769,-0.0080753,-0.0289,0.030921,0.011231,0.082808,-0.060415,-0.016456,-0.0069183,0.07679,0.012717,0.12961,-0.00021349,0.027265
0.0074172,0.14076,-0.11735,0.058299,0.030099,-0.134,-0.095666,-0.035244,-0.08242,0.019921,-0.0056775,0.037382,0.095231,0.06818,0.072855,0.016075,0.099911,0.056759,0.054451,-0.03379,-0.16209,0.07142,-0.068766,0.089493,0.11313,-0.018091,0.083154,0.045696,0.055231,-0.054504,-0.16423,0.10985,0.083468,-0.0098318,-0.13616,-0.081729,0.01058,-0.076583,0.11591,0.080395,-0.036651,0.070436,0.034131,-0.030907,0.14103,0.041303,-0.043306,-0.016723,-0.051339,0.1096,0.031486,-0.011781,0.10577,0.0201,0.083608,-0.049694,-0.029482,0.099098,0.035221,-0.033952,-0.0015763,-0.063566,0.13696,-0.1302,-0.046813,0.024952,-0.0046994,-0.019482,-0.036393,0.056723,0.030595,-0.028863,0.066474,-0.077217,-0.19886,-0.11955,-0.021207,0.14517,-0.097695,0.099926,-0.0033596,0.093151,-0.0057817,-0.048847
0.042307,-0.037627,0.023003,0.013599,-0.057169,0.13098,-0.10624,-0.090572,-0.051067,-0.10046,0.10191,-0.05188,0.014992,-0.022907,-0.021205,0.11197,0.023978,0.042067,-0.10284,0.018372,-0.036482,-0.024536,0.059495,-0.081566,-0.071961,0.15539,-0.072241,-0.12342,0.083851,0.073543,0.050577,-0.10161,-0.099487,0.089607,0.19098,0.075246,0.067488,-0.1086,-0.12709,0.093908,-0.076817,0.10229,-0.10614,0.1101,-0.1283,0.10069,0.085356,0.01556,-0.069841,-0.01507,0.0061512,0.033127,-0.0021091,-0.064011,-0.061993,0.011048,-0.050595,-0.014092,-0.025568,0.10544,-0.045663,-0.085197,-0.064471,-0.0091835,-0.022451,-0.13004,-0.093838,0.0094471,0.062667,-0.10458,0.12424,0.04451,0.083522,-0.094199,0.043573,0.064403,0.078675,-0.038546,-0.092201,-0.08863,-0.02849,-0.063667,-0.14517,-0.0014753
0.034687,0.10258,0.013793,-0.036384,0.034131,0.0092461,-0.053641,0.088112,-0.016659,0.0091925,-0.011572,0.064294,0.10921,0.10602,0.024945,0.10357,0.10234,-0.0041153,0.044698,-0.023457,-0.03675,-0.034379,-0.019665,-0.031023,-0.051321,-0.0206,0.083592,-0.087266,0.055437,0.12258,0.026512,-0.087796,0.055998,0.035013,-0.020946,-0.095079,0.033043,0.042102,0.023127,-0.03129,0.024342,0.025815,0.040914,0.0096666,-0.073747,-0.081806,-0.10718,-0.022955,0.069474,0.03652,-0.088683,0.008729,-0.057583,-0.034408,-0.094477,-0.029191,0.060897,-0.11796,0.10859,0.043639,0.08834,-0.1001,0.084814,0.029331,-0.070751,0.087961,-0.10542,-0.04007,-0.11627,-0.033153,0.04856,0.045342,-0.057418,-0.014857,-0.013101,0.025479,-0.071291,-0.056037,0.003166,-0.11419,-0.070707,-0.036074,-0.038473,0.042214
0.039241,-0.076203,0.15753,-0.071145,0.061639,0.085508,-0.060775,-0.056466,0.036967,-0.10982,-0.11571,-0.080879,0.080897,0.082659,-0.085886,0.07518,-0.030009,-0.14941,-0.0541,-0.069977,0.10562,0.064127,0.039659,-0.033435,0.0042528,0.032969,0.024443,0.045058,-0.0833,0.02517,-0.084614,0.10266,0.0055321,0.045093,-0.012781,-0.036543,0.072487,0.036435,0.053503,-0.095262,-0.030428,-0.03969,-0.041572,0.030198,0.14526,0.058709,-0.050752,-0.036807,0.082676,-0.14147,0.10185,0.096321,0.16494,0.0078765,-0.16358,-0.01695,0.052222,-0.055174,0.0053293,-0.10279,-0.0020202,-0.062625,0.07802,0.085684,0.047513,-0.087697,-0.093081,0.040685,0.073324,0.12597,0.13924,0.064869,-0.055643,0.0079005,0.030921,0.017516,0.1306,0.088202,-0.031684,-0.052126,-0.011808,-0.010457,-0.036891,-0.10252
-0.039042,0.12363,-0.077299,0.10488,-0.011151,0.019289,-0.083998,-0.085298,-0.074907,-0.040715,-0.088849,-0.06189,-0.096757,0.037159,-0.073328,0.12359,0.080992,0.066236,-0.20772,-0.08789,0.0036226,-0.10699,0.091394,0.092117,0.027415,-0.046454,0.085592,0.089443,-0.084292,-0.066456,-0.097398,-0.083953,0.022605,0.13773,-0.10212,-0.049664,-0.0020449,0.013135,0.11732,-0.088106,-0.052125,0.10386,-0.019347,0.1121,-0.052686,-0.023922,-0.080453,-0.0738,-0.080981,0.0088339,0.060535,-0.14614,0.051068,0.022212,0.021431,0.067852,0.010026,0.073016,-0.013212,-0.136,0.115,-0.038785,-0.030009,-0.10754,-0.072946,0.036618,0.085632,0.1031,0.087584,0.087986,-0.0067976,0.020244,-0.037769,-0.026577,-0.12151,-0.0051183,0.11953,0.051753,0.054017,0.049875,0.10725,-0.065953,0.1077,0.037962
0.11362,-0.061448,0.015621,0.072837,0.13626,-0.0083297,0.075562,-0.070998,0.020878,0.096664,0.013096,-0.11299,0.045887,-0.075511,0.079876,0.15823,-0.13563,0.016488,-0.075867,-0.085153,-0.10343,0.0010564,-0.072563,-0.095904,0.16456,-0.08288,0.12442,-0.069756,-0.0606,0.095292,0.099188,-0.044258,-0.020272,0.077253,0.13553,0.0093552,0.041857,-0.038911,0.1562,-0.051216,-0.085171,-0.0042277,-0.059028,0.016895,-0.10757,-0.011065,-0.05824,0.046335,0.079388,-0.087531,0.002612,-0.1505,-0.078702,-0.024923,0.10393,0.11004,-0.015841,0.11098,-0.03153,0.012867,0.13299,0.0043699,-0.14939,-0.10603,-0.10006,-0.061432,0.075237,-0.099994,0.043014,0.051678,0.049338,-0.056402,-0.083843,0.053631,0.12929,-0.076548,-0.028331,-0.037644,-0.07904,0.014965,0.024055,-0.0085125,0.0099161,-0.045171
-0.091025,0.016844,0.13616,0.029879,-0.052325,0.078402,-0.021552,-0.11807,-0.08236,-0.10809,0.026131,0.11683,-0.082331,0.046204,0.0015406,-0.060144,0.082147,0.017356,0.085161,0.083763,0.072615,0.077526,0.0046391,-0.026298,-0.11471,0.11325,-0.13094,0.11507,-0.018875,-0.046582,-0.029769,0.077188,0.089057,0.13323,0.088588,0.037739,0.065822,0.1084,-0.0030587,-0.050416,0.039627,-0.077112,-0.0010178,0.074326,0.11417,-0.05251,0.14055,0.020136,-0.082493,-0.088332,-0.085836,0.13798,0.048648,0.1219,0.053383,-0.082439,0.068364,-0.024614,0.093146,0.044663,-0.11053,-0.089643,0.11585,0.094828,-0.080822,-0.078931,-0.075428,-0.063646,0.037546,0.065913,0.057749,-0.048232,-0.047561,0.14646,-0.026213,-0.028379,-0.043739,-0.078436,-0.0025909,-0.030827,0.1153,0.072766,-0.082235,0.031352
-0.033715,-0.012605,-0.096321,0.087955,-0.088896,0.071195,0.063406,0.11436,0.028961,-0.0060492,-0.023646,-0.055022,-0.058279,0.071335,0.084617,-0.14403,-0.02504,0.083027,-0.0050279,-0.1005,-0.0048347,-0.027562,-0.0085419,0.01984,-0.038642,-0.021688,-0.13693,0.076199,-0.033743,-0.096059,-0.086824,0.050472,-0.065184,0.044347,-0.12878,-0.11948,0.01891,-0.073648,-0.078098,-0.0045826,0.082775,-0.069955,0.11889,-0.038688,-0.077826,0.14212,0.14745,-0.089231,-0.076082,0.10938,0.057347,-0.057707,-0.032028,0.041615,0.04746,-0.056841,0.10145,-0.062185,-0.084258,-0.029899,0.0059973,0.0086028,0.0548,-0.12185,-0.10535,0.12981,-0.064556,0.0028396,-0.083629,0.10551,0.10558,0.05784,-0.048535,-0.098824,-0.019856,0.086468,-0.03572,0.086853,0.0015108,0.057155,0.11113,0.05985,0.020871,0.013133
-0.08676,-0.023362,0.098967,-0.004618,-0.085754,-0.0013795,0.06176,0.053895,-0.0089633,0.071661,-0.085367,0.01994,0.038452,0.02835,-0.05799,0.11317,0.0005559,-0.024071,-0.097884,-0.10036,0.048649,0.014217,0.083715,-0.09677,0.01706,0.060168,0.19855,-0.085396,0.081544,0.041767,0.04848,-0.018037,-0.015427,0.13002,0.015548,0.11251,-0.032648,-0.064644,-0.029846,-0.072672,-0.052619,0.0035894,-0.084323,-0.065304,0.097436,0.0067007,-0.17296,-0.035507,0.073727,-0.0012321,-0.16053,0.13908,0.10888,-0.051818,-0.019286,-0.080876,-0.10047,0.040576,0.073856,-0.044356,0.046792,-0.10124,0.053902,0.017827,0.063553,-0.066853,0.14273,0.095896,-0.061136,0.057848,0.049706,0.18129,-0.10708,0.060351,-0.05284,-0.088711,-0.09254,-0.10891,0.06361,-0.11863,-0.040235,-0.15786,-0.12353,0.046387
